Matrix:
99.849199	-32.971695	77.794810	200.898626	-86.889642	-66.828556	-45.904029	-137.073719	36.635476	-18.794576	-95.850630	154.312738	4054.567721	111.178494	-78.944716	162.607114	113.230786	142.694793	157.995353	59.920649	-52.664315	143.810572	37.826722	-103.538089	-46.701141	-82.499709	145.348747	-2.738039	81.852150	-30.767513	17.810124	128.478562	143.435068	53.526895	112.421934	-43.218487	,90.782624
-11.203136	-26.583674	-43.021626	116.953031	22.297507	-89.807970	20.883522	-9.730565	239.686322	89.770443	-42.258864	-165.878514	-84.174437	4039.930208	-26.858308	15.104480	418.261135	63.215784	38.810235	203.648968	107.503576	-21.725190	-50.369054	205.220528	115.178548	-11.974624	14.298420	135.085972	69.268742	95.516449	-142.340757	45.816697	22.416968	-4.689202	66.231758	91.848381	,122.256423
12.827693	-81.224475	-0.676044	34.445873	120.888884	17.984182	202.816979	-25.967792	149.698366	5.676481	-62.276778	11.505141	60.876725	16.269570	3968.727720	14.122043	141.585975	47.294560	33.562039	82.492424	6.091365	22.460003	55.553002	-44.682021	69.859816	-18.502256	-79.571211	-49.698119	111.200631	156.446888	94.762104	-0.717687	23.306771	5.240899	-51.478969	-36.100199	,170.887633
-11.960274	-30.505102	116.327049	139.319535	152.304398	71.497055	-33.758375	40.406230	-10.259109	44.285087	-158.544930	63.370499	160.644082	84.800798	2.017992	4058.059730	-40.603593	78.108789	-118.239313	152.258856	-89.344573	142.454282	-7.530905	-228.659184	90.613793	-47.276692	-48.169043	84.133624	171.556495	46.305958	262.661385	157.114558	-27.266931	-4.144528	82.707960	220.227945	,207.996942
135.204055	5.578605	-25.846890	68.031778	125.850497	-53.594368	79.552359	40.173762	54.921394	4.138156	-94.251361	16.093633	-122.514366	74.495777	18.634093	56.769691	4064.116167	39.876535	-127.709942	97.969671	57.267791	-20.076138	47.868717	94.684376	121.867633	33.225242	-71.456169	135.499105	-51.323430	13.917682	85.277621	140.809893	-27.514808	143.573406	129.786043	3.839212	,77.649534
-88.396393	-59.515472	91.473180	84.212134	94.201170	183.191637	-28.000096	-1.371220	-22.694229	-0.303185	-170.818597	-38.830457	54.959903	156.971915	-106.644117	284.143354	322.094091	4057.041455	63.069825	-49.990952	94.688620	30.082887	-127.385825	110.133766	83.599870	-65.027371	142.448323	29.750648	-1.378513	236.020146	16.648701	87.340650	49.316654	3.963216	32.457618	170.611698	,130.941301
73.807202	73.020313	11.592512	12.454206	122.317904	12.888236	12.935700	230.209409	105.073906	230.948339	93.259452	136.560500	78.577056	251.263189	82.900706	52.873725	189.371189	180.860661	3989.552199	-49.888448	83.920070	74.924528	139.186883	92.350015	-86.497648	53.061462	15.499268	174.036879	193.137755	-37.850396	88.823666	149.348555	-185.839803	157.659068	51.363845	-14.159217	,118.559723
193.637137	48.167734	-205.385935	11.935227	-44.283973	-102.331305	10.407313	124.645830	20.730396	11.415992	189.369317	95.446427	73.970194	-18.837443	14.873758	-27.048368	32.709972	91.417793	27.628372	4087.596480	74.297517	110.329066	146.816580	83.787463	167.701048	228.632104	160.122885	176.777417	146.103813	86.696213	95.572165	33.755082	264.066292	-58.700392	44.613696	172.930491	,65.007734
100.385820	140.086051	-52.478297	65.338012	107.091292	21.391260	-48.474533	-5.964173	62.311020	128.480328	-58.987540	-71.428262	160.708124	61.624580	28.332448	80.810894	-126.040717	24.800485	2.477013	176.562922	3969.354590	-19.453476	34.791638	176.637764	8.241365	122.793449	60.146220	-125.167715	-16.714129	-100.454259	211.612583	-187.411206	4.439674	16.563758	-24.264036	-81.077857	,75.069614
115.389705	-42.421462	43.487906	216.332988	-177.718439	29.365820	13.042812	18.870408	98.754220	-51.398507	47.591964	21.148924	-43.085520	162.604247	297.214601	87.346878	-274.017909	76.004415	9.371862	-101.356602	-12.903612	4012.643894	158.711894	108.224468	-131.005739	68.662320	88.453336	60.752352	57.182159	272.237640	-13.180480	-3.102769	261.695426	-2.140549	76.828254	96.084198	,119.608334
55.573328	-71.728791	120.877564	53.110497	41.112667	-54.227916	118.023893	14.022604	100.681515	-160.274846	76.662355	69.752820	60.775372	210.346814	103.723527	86.531569	36.995526	125.312064	223.072801	-21.416767	110.705994	92.200094	4026.580018	33.865510	-1.843979	-87.105906	-64.742076	100.169379	8.689038	132.374070	119.147362	123.612202	-111.386289	205.419607	-56.975366	-118.280027	,126.192189
202.387847	-91.875687	75.310334	150.844625	-38.300797	33.796089	192.949875	-3.276349	102.282985	100.402840	-204.345008	26.060582	82.405479	181.570268	117.356504	156.375892	-90.320495	112.026167	-140.176955	-211.019242	-147.668743	98.180363	92.031472	4134.042396	22.304823	-13.644869	79.129662	17.864367	275.096785	118.757731	100.023711	151.517873	79.889161	74.576449	-63.228467	-28.195347	,133.930713
20.916317	-40.164564	-42.526039	111.517412	-5.228621	20.678706	57.143360	89.785870	1.595117	98.893450	163.525987	129.777357	0.388254	92.468194	119.896004	19.325380	77.997033	0.163360	-4.154190	-11.584759	-31.499760	-31.150411	-53.238911	-5.757064	4103.238273	66.423942	-10.599117	6.142651	172.800827	206.158470	80.943825	-127.892427	44.637698	-7.936501	-41.956315	-109.366488	,164.513619
170.095987	143.854482	88.946166	79.139670	34.567901	170.210323	7.839876	224.467525	136.523065	20.073109	-123.355679	42.463638	115.187310	22.444641	-4.636395	239.833440	-16.155419	-34.757808	55.596134	101.726199	-11.067921	-14.508365	73.342273	-5.859343	120.563126	4028.325405	-25.894061	-19.129955	61.226146	-22.552787	190.515463	123.557215	73.596864	94.717531	-68.047376	193.086334	,73.969909
-42.305705	138.099048	125.188773	105.124323	152.148375	-59.547149	129.192549	110.772521	49.883935	-15.716468	-40.815622	150.695865	31.039121	185.116457	141.981994	92.043792	8.540851	68.813963	27.128237	5.216336	-72.536448	72.069937	75.099701	204.791746	-98.376707	-27.634010	4124.377045	160.289144	-25.360987	59.445510	92.480674	162.391505	86.896506	91.006042	112.595637	193.602709	,26.671966
328.131151	-150.020578	106.747591	-97.049242	14.524820	-35.685918	229.260161	101.749630	54.496256	21.678050	184.393670	-109.849970	227.296658	43.531517	-5.074321	-47.133758	108.555918	-58.856281	38.683586	3.626917	96.722995	176.020348	83.508925	99.114481	10.218514	129.488237	-92.430709	3986.065341	-29.521179	-46.578125	-29.000298	70.248143	160.747520	54.067796	108.134816	201.343029	,96.487850
-30.354238	79.445175	-47.150013	-89.319338	-51.816028	191.396702	-53.204399	101.437462	188.897721	95.580915	129.175424	-152.367285	100.606325	45.743108	25.603333	161.511878	-67.342999	193.218175	127.870483	-51.988925	69.679988	-35.058964	137.689861	156.458340	153.949605	128.960632	148.936119	29.637124	4158.751430	-104.226256	112.202442	-131.292889	-70.802730	142.875167	-72.795032	24.697563	,213.113121
125.372821	35.642521	74.649027	65.324880	313.456852	141.263070	87.467847	22.605326	-171.926511	173.564299	84.655957	230.767838	-0.742427	0.646751	-171.757470	104.731558	-79.508697	83.307254	101.588894	-36.569594	81.674179	152.345765	19.045426	-8.516498	273.474100	-3.575495	-41.257814	130.956297	179.975993	3975.886596	83.203877	75.173612	82.428023	17.817324	210.025419	-36.144299	,42.650810
82.525134	70.542310	111.586218	37.606751	166.198683	53.451832	7.683187	227.789712	42.797072	146.269320	124.093281	67.294559	2.332991	115.171913	38.536207	101.061199	0.719725	-47.102484	29.090296	29.335945	-36.527756	88.824764	358.438178	42.327037	176.890202	-14.233044	30.279031	264.024005	33.005893	114.408779	3992.246732	-131.914589	188.843046	56.070528	115.159158	-4.242506	,138.147663
275.433457	-145.387087	-69.401686	-92.860903	224.310086	-38.293618	110.634862	-14.526749	-103.324409	2.596156	141.524389	-119.952520	181.444987	162.853273	130.730057	-46.612643	-56.802531	76.530049	96.845878	20.068784	182.645490	12.464900	121.341249	222.826008	-56.706228	178.714922	21.173283	20.110719	-55.902168	-43.947563	-33.090593	4094.790003	9.591867	-60.258094	-116.519795	-179.393568	,137.043975
16.093360	-41.805052	140.503047	-19.879749	-26.238865	-100.374198	-28.370766	67.832103	80.678236	111.790927	-25.502085	179.487999	89.290524	136.299103	216.079040	75.850441	-122.942570	148.409468	-82.272336	166.198449	98.634852	101.571849	230.453784	282.477255	-25.293588	35.366060	52.151005	163.711772	-116.904461	5.192252	75.985028	11.302027	4063.136188	134.569240	-26.874579	61.261380	,39.575752
-162.471226	99.681635	75.476808	26.293178	40.271874	143.957594	19.295263	222.695351	-72.321728	82.829378	-82.324170	-29.990601	-1.247853	45.204767	36.406374	30.329097	143.312455	41.167331	-1.570676	92.845250	-0.611271	153.390637	44.137422	-44.847959	-2.821677	38.641100	134.011511	110.739507	35.813375	78.389733	151.084125	78.254468	-18.749154	4007.887366	14.342314	67.525425	,199.091209
94.841046	103.409532	59.135691	133.061311	151.428300	55.026028	-12.270066	60.648069	78.963589	-60.158781	150.978656	226.367163	113.575764	17.863270	22.150539	154.553922	107.985157	206.611915	250.237445	220.273034	-9.565786	-3.112234	-26.855922	-108.545750	58.401791	15.730758	38.287805	-29.938562	-43.831534	-71.983051	213.195709	153.753802	94.223124	-3.840212	4026.244495	151.848547	,53.051188
83.544500	91.493107	6.803435	85.712283	87.070935	45.660365	22.197710	-54.500577	83.296478	79.058346	301.138592	419.173124	200.494113	80.331718	208.570739	85.485503	-42.406429	62.341331	-20.184390	7.174529	-99.012032	114.772552	-86.416117	-17.491776	-170.069793	94.587886	109.873984	-18.022971	198.808892	36.825639	106.743590	207.448423	213.276307	170.397638	146.169568	4053.971860	,193.450158
